[76116.360711] TCP: my_cca: cwnd=64 rtt=708 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.361540] TCP: my_cca: cwnd=65 rtt=664 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.362343] TCP: my_cca: cwnd=66 rtt=768 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.363177] TCP: my_cca: cwnd=67 rtt=801 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.363822] TCP: my_cca: cwnd=68 rtt=692 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.364621] TCP: my_cca: cwnd=69 rtt=687 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.365699] TCP: my_cca: cwnd=70 rtt=713 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.366472] TCP: my_cca: cwnd=71 rtt=686 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.367268] TCP: my_cca: cwnd=72 rtt=706 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.368297] TCP: my_cca: cwnd=73 rtt=690 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.369248] TCP: my_cca: cwnd=74 rtt=751 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.369990] TCP: my_cca: cwnd=75 rtt=803 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.370982] TCP: my_cca: cwnd=76 rtt=728 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.371763] TCP: my_cca: cwnd=77 rtt=697 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.372757] TCP: my_cca: cwnd=78 rtt=940 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.373789] TCP: my_cca: cwnd=79 rtt=915 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.374857] TCP: my_cca: cwnd=80 rtt=892 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.375626] TCP: my_cca: cwnd=81 rtt=642 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.376637] TCP: my_cca: cwnd=82 rtt=773 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.377742] TCP: my_cca: cwnd=83 rtt=642 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.378892] TCP: my_cca: cwnd=84 rtt=699 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.379828] TCP: my_cca: cwnd=85 rtt=800 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.380918] TCP: my_cca: cwnd=86 rtt=651 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.382025] TCP: my_cca: cwnd=87 rtt=695 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.382889] TCP: my_cca: cwnd=88 rtt=700 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.383935] TCP: my_cca: cwnd=89 rtt=657 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.385074] TCP: my_cca: cwnd=90 rtt=773 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.386306] TCP: my_cca: cwnd=91 rtt=768 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.387393] TCP: my_cca: cwnd=92 rtt=785 phase=congestion_avoidance Destination: 128.178.122.39:55772
