[206115.574207] audit: type=1400 audit(1780869602.243:146): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=137210 comm="cupsd" capability=12  capname="net_admin"
[208759.181422] TCP: my_cca: seq=303100 cwnd=18 rtt=111 bytes_acked=839364400 bytes_sent=839384672 phase=slow_start Destination: 192.168.88.253:42620
[208759.185652] TCP: my_cca: seq=303200 cwnd=18 rtt=141 bytes_acked=839638072 bytes_sent=839658344 phase=slow_start Destination: 192.168.88.253:42620
[208759.189907] TCP: my_cca: seq=303300 cwnd=18 rtt=112 bytes_acked=839913192 bytes_sent=839930568 phase=slow_start Destination: 192.168.88.253:42620
[208759.193683] TCP: my_cca: seq=303400 cwnd=18 rtt=150 bytes_acked=840170936 bytes_sent=840191208 phase=slow_start Destination: 192.168.88.253:42620
[208759.198700] TCP: my_cca: seq=303500 cwnd=18 rtt=135 bytes_acked=840443160 bytes_sent=840463432 phase=slow_start Destination: 192.168.88.253:42620
[208759.203226] TCP: my_cca: seq=303600 cwnd=18 rtt=131 bytes_acked=840722624 bytes_sent=840741448 phase=slow_start Destination: 192.168.88.253:42620
[208759.207665] TCP: my_cca: seq=303700 cwnd=18 rtt=145 bytes_acked=840999192 bytes_sent=841019464 phase=slow_start Destination: 192.168.88.253:42620
[208759.211922] TCP: my_cca: seq=303800 cwnd=18 rtt=154 bytes_acked=841269968 bytes_sent=841290240 phase=slow_start Destination: 192.168.88.253:42620
[208759.215837] TCP: my_cca: seq=303900 cwnd=18 rtt=100 bytes_acked=841533504 bytes_sent=841552328 phase=slow_start Destination: 192.168.88.253:42620
[208759.219900] TCP: my_cca: seq=304000 cwnd=18 rtt=104 bytes_acked=841785456 bytes_sent=841805728 phase=slow_start Destination: 192.168.88.253:42620
[208759.224172] TCP: my_cca: seq=304100 cwnd=18 rtt=107 bytes_acked=842050440 bytes_sent=842067816 phase=slow_start Destination: 192.168.88.253:42620
[208759.228003] TCP: my_cca: seq=304200 cwnd=18 rtt=162 bytes_acked=842315424 bytes_sent=842334248 phase=slow_start Destination: 192.168.88.253:42620
[208759.232049] TCP: my_cca: seq=304300 cwnd=18 rtt=147 bytes_acked=842580408 bytes_sent=842600680 phase=slow_start Destination: 192.168.88.253:42620
[208759.236232] TCP: my_cca: seq=304400 cwnd=18 rtt=117 bytes_acked=842845392 bytes_sent=842865664 phase=slow_start Destination: 192.168.88.253:42620
[208759.242209] TCP: my_cca: seq=304500 cwnd=18 rtt=132 bytes_acked=843192912 bytes_sent=843213184 phase=slow_start Destination: 192.168.88.253:42620
[208759.248500] TCP: my_cca: seq=304600 cwnd=18 rtt=124 bytes_acked=843557808 bytes_sent=843578080 phase=slow_start Destination: 192.168.88.253:42620
[208759.254546] TCP: my_cca: seq=304700 cwnd=18 rtt=165 bytes_acked=843912568 bytes_sent=843927048 phase=slow_start Destination: 192.168.88.253:42620
[208759.261131] TCP: my_cca: seq=304800 cwnd=18 rtt=112 bytes_acked=844284704 bytes_sent=844303528 phase=slow_start Destination: 192.168.88.253:42620
[208759.268147] TCP: my_cca: seq=304900 cwnd=18 rtt=129 bytes_acked=844666976 bytes_sent=844688696 phase=slow_start Destination: 192.168.88.253:42620
[208759.274225] TCP: my_cca: seq=305000 cwnd=18 rtt=126 bytes_acked=845011600 bytes_sent=845031872 phase=slow_start Destination: 192.168.88.253:42620
[208759.280694] TCP: my_cca: seq=305100 cwnd=18 rtt=145 bytes_acked=845383736 bytes_sent=845398216 phase=slow_start Destination: 192.168.88.253:42620
[208759.286724] TCP: my_cca: seq=305200 cwnd=18 rtt=113 bytes_acked=845729808 bytes_sent=845748632 phase=slow_start Destination: 192.168.88.253:42620
[208759.293230] TCP: my_cca: seq=305300 cwnd=18 rtt=169 bytes_acked=846107736 bytes_sent=846126560 phase=slow_start Destination: 192.168.88.253:42620
[208759.299681] TCP: my_cca: seq=305400 cwnd=18 rtt=134 bytes_acked=846478424 bytes_sent=846492904 phase=slow_start Destination: 192.168.88.253:42620
[208759.306281] TCP: my_cca: seq=305500 cwnd=18 rtt=123 bytes_acked=846856352 bytes_sent=846875176 phase=slow_start Destination: 192.168.88.253:42620
[208759.312373] TCP: my_cca: seq=305600 cwnd=18 rtt=132 bytes_acked=847212560 bytes_sent=847232832 phase=slow_start Destination: 192.168.88.253:42620
[208759.318579] TCP: my_cca: seq=305700 cwnd=18 rtt=127 bytes_acked=847583248 bytes_sent=847599176 phase=slow_start Destination: 192.168.88.253:42620
[208759.323928] TCP: my_cca: seq=305800 cwnd=18 rtt=140 bytes_acked=847910496 bytes_sent=847929320 phase=slow_start Destination: 192.168.88.253:42620
[208759.329117] TCP: my_cca: seq=305900 cwnd=18 rtt=113 bytes_acked=848188512 bytes_sent=848210232 phase=slow_start Destination: 192.168.88.253:42620
[208759.333089] TCP: my_cca: seq=306000 cwnd=18 rtt=103 bytes_acked=848462184 bytes_sent=848479560 phase=slow_start Destination: 192.168.88.253:42620
[208759.340377] TCP: my_cca: seq=306100 cwnd=18 rtt=145 bytes_acked=848811152 bytes_sent=848827080 phase=slow_start Destination: 192.168.88.253:42620
[208759.346569] TCP: my_cca: seq=306200 cwnd=18 rtt=132 bytes_acked=849167360 bytes_sent=849186184 phase=slow_start Destination: 192.168.88.253:42620
[208759.352798] TCP: my_cca: seq=306300 cwnd=18 rtt=120 bytes_acked=849532256 bytes_sent=849551080 phase=slow_start Destination: 192.168.88.253:42620
[208759.359442] TCP: my_cca: seq=306400 cwnd=18 rtt=133 bytes_acked=849905840 bytes_sent=849926112 phase=slow_start Destination: 192.168.88.253:42620
[208759.365669] TCP: my_cca: seq=306500 cwnd=18 rtt=160 bytes_acked=850267840 bytes_sent=850286664 phase=slow_start Destination: 192.168.88.253:42620
[208759.372109] TCP: my_cca: seq=306600 cwnd=18 rtt=108 bytes_acked=850632736 bytes_sent=850651560 phase=slow_start Destination: 192.168.88.253:42620
[208759.378311] TCP: my_cca: seq=306700 cwnd=18 rtt=138 bytes_acked=851001976 bytes_sent=851016456 phase=slow_start Destination: 192.168.88.253:42620
[208759.384479] TCP: my_cca: seq=306800 cwnd=18 rtt=126 bytes_acked=851353840 bytes_sent=851374112 phase=slow_start Destination: 192.168.88.253:42620
[208759.390616] TCP: my_cca: seq=306900 cwnd=18 rtt=167 bytes_acked=851714392 bytes_sent=851734664 phase=slow_start Destination: 192.168.88.253:42620
[208759.397181] TCP: my_cca: seq=307000 cwnd=18 rtt=145 bytes_acked=852089424 bytes_sent=852105352 phase=slow_start Destination: 192.168.88.253:42620
[208759.403002] TCP: my_cca: seq=307100 cwnd=18 rtt=122 bytes_acked=852423912 bytes_sent=852441288 phase=slow_start Destination: 192.168.88.253:42620
[208759.409438] TCP: my_cca: seq=307200 cwnd=18 rtt=117 bytes_acked=852798944 bytes_sent=852817768 phase=slow_start Destination: 192.168.88.253:42620
[208759.415739] TCP: my_cca: seq=307300 cwnd=18 rtt=115 bytes_acked=853163840 bytes_sent=853182664 phase=slow_start Destination: 192.168.88.253:42620
[208759.421498] TCP: my_cca: seq=307400 cwnd=18 rtt=133 bytes_acked=853509912 bytes_sent=853524392 phase=slow_start Destination: 192.168.88.253:42620
[208759.427423] TCP: my_cca: seq=307500 cwnd=18 rtt=124 bytes_acked=853861776 bytes_sent=853882048 phase=slow_start Destination: 192.168.88.253:42620
[208759.433133] TCP: my_cca: seq=307600 cwnd=18 rtt=121 bytes_acked=854203504 bytes_sent=854223776 phase=slow_start Destination: 192.168.88.253:42620
[208759.439458] TCP: my_cca: seq=307700 cwnd=18 rtt=140 bytes_acked=854575640 bytes_sent=854590120 phase=slow_start Destination: 192.168.88.253:42620
[208759.445336] TCP: my_cca: seq=307800 cwnd=18 rtt=112 bytes_acked=854918816 bytes_sent=854937640 phase=slow_start Destination: 192.168.88.253:42620
[208759.451641] TCP: my_cca: seq=307900 cwnd=18 rtt=162 bytes_acked=855276472 bytes_sent=855295296 phase=slow_start Destination: 192.168.88.253:42620
[208759.457402] TCP: my_cca: seq=308000 cwnd=18 rtt=140 bytes_acked=855610960 bytes_sent=855626888 phase=slow_start Destination: 192.168.88.253:42620
[208759.463834] TCP: my_cca: seq=308100 cwnd=18 rtt=135 bytes_acked=855959928 bytes_sent=855980200 phase=slow_start Destination: 192.168.88.253:42620
[208759.469495] TCP: my_cca: seq=308200 cwnd=18 rtt=129 bytes_acked=856313240 bytes_sent=856327720 phase=slow_start Destination: 192.168.88.253:42620
[208759.475459] TCP: my_cca: seq=308300 cwnd=18 rtt=108 bytes_acked=856662208 bytes_sent=856681032 phase=slow_start Destination: 192.168.88.253:42620
[208759.480739] TCP: my_cca: seq=308400 cwnd=18 rtt=116 bytes_acked=856986560 bytes_sent=857005384 phase=slow_start Destination: 192.168.88.253:42620
[208759.486358] TCP: my_cca: seq=308500 cwnd=18 rtt=143 bytes_acked=857332632 bytes_sent=857347112 phase=slow_start Destination: 192.168.88.253:42620
[208759.492155] TCP: my_cca: seq=308600 cwnd=18 rtt=118 bytes_acked=857684496 bytes_sent=857704768 phase=slow_start Destination: 192.168.88.253:42620
[208759.497313] TCP: my_cca: seq=308700 cwnd=18 rtt=151 bytes_acked=858004504 bytes_sent=858024776 phase=slow_start Destination: 192.168.88.253:42620
[208759.502909] TCP: my_cca: seq=308800 cwnd=18 rtt=106 bytes_acked=858337544 bytes_sent=858354920 phase=slow_start Destination: 192.168.88.253:42620
[208759.508550] TCP: my_cca: seq=308900 cwnd=18 rtt=124 bytes_acked=858680720 bytes_sent=858700992 phase=slow_start Destination: 192.168.88.253:42620
[208759.513608] TCP: my_cca: seq=309000 cwnd=18 rtt=118 bytes_acked=858993488 bytes_sent=859013760 phase=slow_start Destination: 192.168.88.253:42620
[208759.519276] TCP: my_cca: seq=309100 cwnd=18 rtt=126 bytes_acked=859338112 bytes_sent=859356936 phase=slow_start Destination: 192.168.88.253:42620
[208759.524949] TCP: my_cca: seq=309200 cwnd=18 rtt=146 bytes_acked=859684184 bytes_sent=859704456 phase=slow_start Destination: 192.168.88.253:42620
[208759.530278] TCP: my_cca: seq=309300 cwnd=18 rtt=129 bytes_acked=860008536 bytes_sent=860028808 phase=slow_start Destination: 192.168.88.253:42620
[208759.535618] TCP: my_cca: seq=309400 cwnd=18 rtt=111 bytes_acked=860334336 bytes_sent=860356056 phase=slow_start Destination: 192.168.88.253:42620
[208759.539130] TCP: my_cca: seq=309500 cwnd=18 rtt=139 bytes_acked=860587736 bytes_sent=860608008 phase=slow_start Destination: 192.168.88.253:42620
[208759.542637] TCP: my_cca: seq=309600 cwnd=18 rtt=108 bytes_acked=860833896 bytes_sent=860851272 phase=slow_start Destination: 192.168.88.253:42620
[208759.546094] TCP: my_cca: seq=309700 cwnd=18 rtt=116 bytes_acked=861077160 bytes_sent=861094536 phase=slow_start Destination: 192.168.88.253:42620
[208759.552096] TCP: my_cca: seq=309800 cwnd=18 rtt=102 bytes_acked=861332008 bytes_sent=861352280 phase=slow_start Destination: 192.168.88.253:42620
[208759.561132] TCP: my_cca: seq=309900 cwnd=18 rtt=133 bytes_acked=861640432 bytes_sent=861660704 phase=slow_start Destination: 192.168.88.253:42620
[208759.565513] TCP: my_cca: seq=310000 cwnd=18 rtt=120 bytes_acked=861918448 bytes_sent=861935824 phase=slow_start Destination: 192.168.88.253:42620
[208759.569313] TCP: my_cca: seq=310100 cwnd=18 rtt=172 bytes_acked=862168952 bytes_sent=862187776 phase=slow_start Destination: 192.168.88.253:42620
[208759.572978] TCP: my_cca: seq=310200 cwnd=18 rtt=115 bytes_acked=862420904 bytes_sent=862441176 phase=slow_start Destination: 192.168.88.253:42620
[208759.576579] TCP: my_cca: seq=310300 cwnd=18 rtt=107 bytes_acked=862662720 bytes_sent=862680096 phase=slow_start Destination: 192.168.88.253:42620
[208759.580661] TCP: my_cca: seq=310400 cwnd=18 rtt=138 bytes_acked=862920464 bytes_sent=862940736 phase=slow_start Destination: 192.168.88.253:42620
[208759.584122] TCP: my_cca: seq=310500 cwnd=18 rtt=100 bytes_acked=863165176 bytes_sent=863184000 phase=slow_start Destination: 192.168.88.253:42620
[208759.587712] TCP: my_cca: seq=310600 cwnd=18 rtt=107 bytes_acked=863414232 bytes_sent=863433056 phase=slow_start Destination: 192.168.88.253:42620
[208759.591879] TCP: my_cca: seq=310700 cwnd=18 rtt=163 bytes_acked=863680664 bytes_sent=863699488 phase=slow_start Destination: 192.168.88.253:42620
[208759.595880] TCP: my_cca: seq=310800 cwnd=18 rtt=116 bytes_acked=863935512 bytes_sent=863954336 phase=slow_start Destination: 192.168.88.253:42620
[208759.599504] TCP: my_cca: seq=310900 cwnd=18 rtt=101 bytes_acked=864191808 bytes_sent=864209184 phase=slow_start Destination: 192.168.88.253:42620
[208759.603186] TCP: my_cca: seq=311000 cwnd=18 rtt=143 bytes_acked=864443760 bytes_sent=864464032 phase=slow_start Destination: 192.168.88.253:42620
[208759.606977] TCP: my_cca: seq=311100 cwnd=18 rtt=121 bytes_acked=864692816 bytes_sent=864713088 phase=slow_start Destination: 192.168.88.253:42620
[208759.610436] TCP: my_cca: seq=311200 cwnd=18 rtt=115 bytes_acked=864937528 bytes_sent=864956352 phase=slow_start Destination: 192.168.88.253:42620
[208759.614169] TCP: my_cca: seq=311300 cwnd=18 rtt=128 bytes_acked=865193824 bytes_sent=865211200 phase=slow_start Destination: 192.168.88.253:42620
[208759.617819] TCP: my_cca: seq=311400 cwnd=18 rtt=162 bytes_acked=865439984 bytes_sent=865460256 phase=slow_start Destination: 192.168.88.253:42620
[208759.621745] TCP: my_cca: seq=311500 cwnd=18 rtt=96 bytes_acked=865702072 bytes_sent=865720896 phase=slow_start Destination: 192.168.88.253:42620
[208759.625399] TCP: my_cca: seq=311600 cwnd=18 rtt=100 bytes_acked=865959816 bytes_sent=865980088 phase=slow_start Destination: 192.168.88.253:42620
[208759.628874] TCP: my_cca: seq=311700 cwnd=18 rtt=103 bytes_acked=866205976 bytes_sent=866224800 phase=slow_start Destination: 192.168.88.253:42620
[208759.632413] TCP: my_cca: seq=311800 cwnd=18 rtt=96 bytes_acked=866456480 bytes_sent=866473856 phase=slow_start Destination: 192.168.88.253:42620
[208759.636249] TCP: my_cca: seq=311900 cwnd=18 rtt=137 bytes_acked=866712776 bytes_sent=866733048 phase=slow_start Destination: 192.168.88.253:42620
[208759.639823] TCP: my_cca: seq=312000 cwnd=18 rtt=129 bytes_acked=866963280 bytes_sent=866982104 phase=slow_start Destination: 192.168.88.253:42620
[208759.643595] TCP: my_cca: seq=312100 cwnd=18 rtt=117 bytes_acked=867203648 bytes_sent=867223920 phase=slow_start Destination: 192.168.88.253:42620
[208759.647526] TCP: my_cca: seq=312200 cwnd=18 rtt=117 bytes_acked=867470080 bytes_sent=867490352 phase=slow_start Destination: 192.168.88.253:42620
[208759.652645] TCP: my_cca: seq=312300 cwnd=18 rtt=127 bytes_acked=867749544 bytes_sent=867764024 phase=slow_start Destination: 192.168.88.253:42620
[208759.656490] TCP: my_cca: seq=312400 cwnd=18 rtt=109 bytes_acked=868005840 bytes_sent=868024664 phase=slow_start Destination: 192.168.88.253:42620
[208759.660138] TCP: my_cca: seq=312500 cwnd=18 rtt=122 bytes_acked=868257792 bytes_sent=868278064 phase=slow_start Destination: 192.168.88.253:42620
[208759.663845] TCP: my_cca: seq=312600 cwnd=18 rtt=101 bytes_acked=868516984 bytes_sent=868534360 phase=slow_start Destination: 192.168.88.253:42620
[208759.667940] TCP: my_cca: seq=312700 cwnd=18 rtt=144 bytes_acked=868768936 bytes_sent=868789208 phase=slow_start Destination: 192.168.88.253:42620
[208759.671790] TCP: my_cca: seq=312800 cwnd=18 rtt=113 bytes_acked=869028128 bytes_sent=869048400 phase=slow_start Destination: 192.168.88.253:42620
[208759.675590] TCP: my_cca: seq=312900 cwnd=18 rtt=138 bytes_acked=869285872 bytes_sent=869304696 phase=slow_start Destination: 192.168.88.253:42620
[208759.679318] TCP: my_cca: seq=313000 cwnd=18 rtt=144 bytes_acked=869539272 bytes_sent=869559544 phase=slow_start Destination: 192.168.88.253:42620
[208759.683023] TCP: my_cca: seq=313100 cwnd=18 rtt=101 bytes_acked=869791224 bytes_sent=869808600 phase=slow_start Destination: 192.168.88.253:42620
[208759.688030] TCP: my_cca: seq=313200 cwnd=18 rtt=131 bytes_acked=870086616 bytes_sent=870103992 phase=slow_start Destination: 192.168.88.253:42620
[208759.691755] TCP: my_cca: seq=313300 cwnd=18 rtt=118 bytes_acked=870340016 bytes_sent=870358840 phase=slow_start Destination: 192.168.88.253:42620
[208759.695481] TCP: my_cca: seq=313400 cwnd=18 rtt=127 bytes_acked=870593416 bytes_sent=870613688 phase=slow_start Destination: 192.168.88.253:42620
[208759.699266] TCP: my_cca: seq=313500 cwnd=18 rtt=96 bytes_acked=870845368 bytes_sent=870862744 phase=slow_start Destination: 192.168.88.253:42620
[208759.702857] TCP: my_cca: seq=313600 cwnd=18 rtt=107 bytes_acked=871094424 bytes_sent=871111800 phase=slow_start Destination: 192.168.88.253:42620
[208759.707110] TCP: my_cca: seq=313700 cwnd=18 rtt=98 bytes_acked=871376784 bytes_sent=871395608 phase=slow_start Destination: 192.168.88.253:42620
[208759.712280] TCP: my_cca: seq=313800 cwnd=18 rtt=154 bytes_acked=871693896 bytes_sent=871714168 phase=slow_start Destination: 192.168.88.253:42620
[208759.716294] TCP: my_cca: seq=313900 cwnd=18 rtt=149 bytes_acked=871953088 bytes_sent=871973360 phase=slow_start Destination: 192.168.88.253:42620
[208759.719789] TCP: my_cca: seq=314000 cwnd=18 rtt=99 bytes_acked=872199248 bytes_sent=872218072 phase=slow_start Destination: 192.168.88.253:42620
[208759.724780] TCP: my_cca: seq=314100 cwnd=18 rtt=152 bytes_acked=872506224 bytes_sent=872525048 phase=slow_start Destination: 192.168.88.253:42620
[208759.729193] TCP: my_cca: seq=314200 cwnd=18 rtt=128 bytes_acked=872779896 bytes_sent=872797272 phase=slow_start Destination: 192.168.88.253:42620
[208759.734711] TCP: my_cca: seq=314300 cwnd=18 rtt=177 bytes_acked=873047776 bytes_sent=873060808 phase=slow_start Destination: 192.168.88.253:42620
[208759.738808] TCP: my_cca: seq=314400 cwnd=18 rtt=98 bytes_acked=873317104 bytes_sent=873334480 phase=slow_start Destination: 192.168.88.253:42620
[208759.743425] TCP: my_cca: seq=314500 cwnd=18 rtt=128 bytes_acked=873608152 bytes_sent=873628424 phase=slow_start Destination: 192.168.88.253:42620
[208759.747764] TCP: my_cca: seq=314600 cwnd=18 rtt=127 bytes_acked=873886168 bytes_sent=873902096 phase=slow_start Destination: 192.168.88.253:42620
[208759.754075] TCP: my_cca: seq=314700 cwnd=18 rtt=137 bytes_acked=874248168 bytes_sent=874266992 phase=slow_start Destination: 192.168.88.253:42620
[208759.761621] TCP: my_cca: seq=314800 cwnd=18 rtt=121 bytes_acked=874642024 bytes_sent=874660848 phase=slow_start Destination: 192.168.88.253:42620
[208759.765662] TCP: my_cca: seq=314900 cwnd=18 rtt=139 bytes_acked=874912800 bytes_sent=874933072 phase=slow_start Destination: 192.168.88.253:42620
[208759.769524] TCP: my_cca: seq=315000 cwnd=18 rtt=104 bytes_acked=875182128 bytes_sent=875202400 phase=slow_start Destination: 192.168.88.253:42620
[208759.773487] TCP: my_cca: seq=315100 cwnd=18 rtt=143 bytes_acked=875447112 bytes_sent=875465936 phase=slow_start Destination: 192.168.88.253:42620
[208759.778429] TCP: my_cca: seq=315200 cwnd=18 rtt=126 bytes_acked=875729472 bytes_sent=875749744 phase=slow_start Destination: 192.168.88.253:42620
[208759.782571] TCP: my_cca: seq=315300 cwnd=18 rtt=165 bytes_acked=876003144 bytes_sent=876021968 phase=slow_start Destination: 192.168.88.253:42620
[208759.786482] TCP: my_cca: seq=315400 cwnd=18 rtt=147 bytes_acked=876268128 bytes_sent=876288400 phase=slow_start Destination: 192.168.88.253:42620
[208759.790489] TCP: my_cca: seq=315500 cwnd=18 rtt=127 bytes_acked=876536008 bytes_sent=876554832 phase=slow_start Destination: 192.168.88.253:42620
[208759.794460] TCP: my_cca: seq=315600 cwnd=18 rtt=115 bytes_acked=876805336 bytes_sent=876822712 phase=slow_start Destination: 192.168.88.253:42620
[208759.811562] TCP: my_cca: seq=315700 cwnd=18 rtt=120 bytes_acked=877079008 bytes_sent=877097832 phase=slow_start Destination: 192.168.88.253:42620
[208759.815520] TCP: my_cca: seq=315800 cwnd=18 rtt=145 bytes_acked=877338200 bytes_sent=877358472 phase=slow_start Destination: 192.168.88.253:42620
[208759.819090] TCP: my_cca: seq=315900 cwnd=18 rtt=122 bytes_acked=877585808 bytes_sent=877606080 phase=slow_start Destination: 192.168.88.253:42620
[208759.822604] TCP: my_cca: seq=316000 cwnd=18 rtt=133 bytes_acked=877836312 bytes_sent=877856584 phase=slow_start Destination: 192.168.88.253:42620
[208759.826149] TCP: my_cca: seq=316100 cwnd=18 rtt=118 bytes_acked=878083920 bytes_sent=878104192 phase=slow_start Destination: 192.168.88.253:42620
[208759.829661] TCP: my_cca: seq=316200 cwnd=18 rtt=115 bytes_acked=878332976 bytes_sent=878353248 phase=slow_start Destination: 192.168.88.253:42620
[208759.841204] TCP: my_cca: seq=316500 cwnd=18 rtt=134 bytes_acked=879110552 bytes_sent=879130824 phase=slow_start Destination: 192.168.88.253:42620
[208759.845205] TCP: my_cca: seq=316600 cwnd=18 rtt=205 bytes_acked=879371192 bytes_sent=879385672 phase=slow_start Destination: 192.168.88.253:42620
[208759.849046] TCP: my_cca: seq=316700 cwnd=18 rtt=144 bytes_acked=879626040 bytes_sent=879644864 phase=slow_start Destination: 192.168.88.253:42620
[208759.853412] TCP: my_cca: seq=316800 cwnd=18 rtt=114 bytes_acked=879902608 bytes_sent=879922880 phase=slow_start Destination: 192.168.88.253:42620
[208759.860172] TCP: my_cca: seq=316900 cwnd=18 rtt=141 bytes_acked=880273296 bytes_sent=880293568 phase=slow_start Destination: 192.168.88.253:42620
[208759.867111] TCP: my_cca: seq=317000 cwnd=18 rtt=160 bytes_acked=880657016 bytes_sent=880671496 phase=slow_start Destination: 192.168.88.253:42620
[208759.873689] TCP: my_cca: seq=317100 cwnd=18 rtt=117 bytes_acked=881014672 bytes_sent=881034944 phase=slow_start Destination: 192.168.88.253:42620
[208759.879537] TCP: my_cca: seq=317200 cwnd=18 rtt=109 bytes_acked=881360744 bytes_sent=881378120 phase=slow_start Destination: 192.168.88.253:42620
[208759.885794] TCP: my_cca: seq=317300 cwnd=18 rtt=120 bytes_acked=881725640 bytes_sent=881743016 phase=slow_start Destination: 192.168.88.253:42620
[208759.892685] TCP: my_cca: seq=317400 cwnd=18 rtt=159 bytes_acked=882120944 bytes_sent=882136872 phase=slow_start Destination: 192.168.88.253:42620
[208759.897981] TCP: my_cca: seq=317500 cwnd=18 rtt=119 bytes_acked=882443848 bytes_sent=882461224 phase=slow_start Destination: 192.168.88.253:42620
[208759.902851] TCP: my_cca: seq=317600 cwnd=18 rtt=142 bytes_acked=882752272 bytes_sent=882768200 phase=slow_start Destination: 192.168.88.253:42620
[208759.907917] TCP: my_cca: seq=317700 cwnd=18 rtt=154 bytes_acked=883065040 bytes_sent=883080968 phase=slow_start Destination: 192.168.88.253:42620
[208759.913507] TCP: my_cca: seq=317800 cwnd=18 rtt=120 bytes_acked=883406768 bytes_sent=883427040 phase=slow_start Destination: 192.168.88.253:42620
[208759.919320] TCP: my_cca: seq=317900 cwnd=18 rtt=155 bytes_acked=883749944 bytes_sent=883770216 phase=slow_start Destination: 192.168.88.253:42620
[208759.925719] TCP: my_cca: seq=318000 cwnd=18 rtt=110 bytes_acked=884116288 bytes_sent=884135112 phase=slow_start Destination: 192.168.88.253:42620
[208759.931824] TCP: my_cca: seq=318100 cwnd=18 rtt=141 bytes_acked=884479736 bytes_sent=884494216 phase=slow_start Destination: 192.168.88.253:42620
[208759.938082] TCP: my_cca: seq=318200 cwnd=18 rtt=130 bytes_acked=884850424 bytes_sent=884870696 phase=slow_start Destination: 192.168.88.253:42620
[208759.944321] TCP: my_cca: seq=318300 cwnd=18 rtt=145 bytes_acked=885203736 bytes_sent=885218216 phase=slow_start Destination: 192.168.88.253:42620
[208759.950690] TCP: my_cca: seq=318400 cwnd=18 rtt=118 bytes_acked=885578768 bytes_sent=885599040 phase=slow_start Destination: 192.168.88.253:42620
[208759.956974] TCP: my_cca: seq=318500 cwnd=18 rtt=168 bytes_acked=885929184 bytes_sent=885948008 phase=slow_start Destination: 192.168.88.253:42620
[208759.963619] TCP: my_cca: seq=318600 cwnd=18 rtt=101 bytes_acked=886299872 bytes_sent=886318696 phase=slow_start Destination: 192.168.88.253:42620
[208759.969918] TCP: my_cca: seq=318700 cwnd=18 rtt=108 bytes_acked=886672008 bytes_sent=886689384 phase=slow_start Destination: 192.168.88.253:42620
[208759.976230] TCP: my_cca: seq=318800 cwnd=18 rtt=112 bytes_acked=887047040 bytes_sent=887065864 phase=slow_start Destination: 192.168.88.253:42620
[208759.982430] TCP: my_cca: seq=318900 cwnd=18 rtt=114 bytes_acked=887411936 bytes_sent=887430760 phase=slow_start Destination: 192.168.88.253:42620
[208759.988781] TCP: my_cca: seq=319000 cwnd=18 rtt=115 bytes_acked=887776832 bytes_sent=887795656 phase=slow_start Destination: 192.168.88.253:42620
[208759.992646] TCP: my_cca: seq=319100 cwnd=18 rtt=136 bytes_acked=888037472 bytes_sent=888056296 phase=slow_start Destination: 192.168.88.253:42620
[208759.996274] TCP: my_cca: seq=319200 cwnd=18 rtt=163 bytes_acked=888290872 bytes_sent=888311144 phase=slow_start Destination: 192.168.88.253:42620
[208759.999962] TCP: my_cca: seq=319300 cwnd=18 rtt=103 bytes_acked=888542824 bytes_sent=888560200 phase=slow_start Destination: 192.168.88.253:42620
[208760.003936] TCP: my_cca: seq=319400 cwnd=18 rtt=114 bytes_acked=888804912 bytes_sent=888825184 phase=slow_start Destination: 192.168.88.253:42620
[208760.007743] TCP: my_cca: seq=319500 cwnd=18 rtt=138 bytes_acked=889061208 bytes_sent=889081480 phase=slow_start Destination: 192.168.88.253:42620
[208760.011350] TCP: my_cca: seq=319600 cwnd=18 rtt=101 bytes_acked=889311712 bytes_sent=889333432 phase=slow_start Destination: 192.168.88.253:42620
[208760.015932] TCP: my_cca: seq=319700 cwnd=18 rtt=109 bytes_acked=889607104 bytes_sent=889625928 phase=slow_start Destination: 192.168.88.253:42620
[208760.020675] TCP: my_cca: seq=319800 cwnd=18 rtt=116 bytes_acked=889893808 bytes_sent=889914080 phase=slow_start Destination: 192.168.88.253:42620
[208760.024265] TCP: my_cca: seq=319900 cwnd=18 rtt=103 bytes_acked=890141416 bytes_sent=890158792 phase=slow_start Destination: 192.168.88.253:42620
[208760.027899] TCP: my_cca: seq=320000 cwnd=18 rtt=133 bytes_acked=890389024 bytes_sent=890407848 phase=slow_start Destination: 192.168.88.253:42620
[208760.032111] TCP: my_cca: seq=320100 cwnd=18 rtt=103 bytes_acked=890643872 bytes_sent=890662696 phase=slow_start Destination: 192.168.88.253:42620
[208760.035810] TCP: my_cca: seq=320200 cwnd=18 rtt=134 bytes_acked=890898720 bytes_sent=890917544 phase=slow_start Destination: 192.168.88.253:42620
[208760.039525] TCP: my_cca: seq=320300 cwnd=18 rtt=125 bytes_acked=891152120 bytes_sent=891172392 phase=slow_start Destination: 192.168.88.253:42620
[208760.043124] TCP: my_cca: seq=320400 cwnd=18 rtt=130 bytes_acked=891401176 bytes_sent=891420000 phase=slow_start Destination: 192.168.88.253:42620
[208760.046765] TCP: my_cca: seq=320500 cwnd=18 rtt=122 bytes_acked=891654576 bytes_sent=891674848 phase=slow_start Destination: 192.168.88.253:42620
