line_number,timestamp,cwnd,ip,port,rtt,ssthresh,phase,ca_state
2199,76754.673657,61,192.168.88.253,44928,671,,congestion_avoidance,
2200,76754.674311,62,192.168.88.253,44928,540,,congestion_avoidance,
2201,76754.675129,63,192.168.88.253,44928,578,,congestion_avoidance,
2202,76754.676018,64,192.168.88.253,44928,679,,congestion_avoidance,
2203,76754.676600,65,192.168.88.253,44928,710,,congestion_avoidance,
2204,76754.677388,66,192.168.88.253,44928,761,,congestion_avoidance,
2205,76754.678298,67,192.168.88.253,44928,589,,congestion_avoidance,
2206,76754.679204,68,192.168.88.253,44928,708,,congestion_avoidance,
2207,76754.708038,30,192.168.88.253,44928,694,,loss_recovery,
2208,76754.708306,34,192.168.88.253,44928,256,,congestion_avoidance,
2209,76754.708629,35,192.168.88.253,44928,382,,congestion_avoidance,
2210,76754.709174,36,192.168.88.253,44928,439,,congestion_avoidance,
2211,76754.710025,38,192.168.88.253,44928,440,,congestion_avoidance,
2212,76754.710703,39,192.168.88.253,44928,475,,congestion_avoidance,
2213,76754.710983,40,192.168.88.253,44928,475,,congestion_avoidance,
2214,76754.711610,41,192.168.88.253,44928,347,,congestion_avoidance,
2215,76754.711961,42,192.168.88.253,44928,392,,congestion_avoidance,
2216,76754.712594,43,192.168.88.253,44928,517,,congestion_avoidance,
2217,76754.713126,44,192.168.88.253,44928,526,,congestion_avoidance,
2218,76754.713706,45,192.168.88.253,44928,396,,congestion_avoidance,
2219,76754.714323,46,192.168.88.253,44928,484,,congestion_avoidance,
2220,76754.714626,47,192.168.88.253,44928,437,,congestion_avoidance,
2221,76754.715262,48,192.168.88.253,44928,582,,congestion_avoidance,
2222,76754.715880,49,192.168.88.253,44928,480,,congestion_avoidance,
2223,76754.716465,50,192.168.88.253,44928,518,,congestion_avoidance,
2224,76754.717084,51,192.168.88.253,44928,615,,congestion_avoidance,
2225,76754.717672,52,192.168.88.253,44928,584,,congestion_avoidance,
2226,76754.718247,53,192.168.88.253,44928,426,,congestion_avoidance,
2227,76754.719045,54,192.168.88.253,44928,518,,congestion_avoidance,
2228,76754.719587,55,192.168.88.253,44928,509,,congestion_avoidance,
2229,76754.720466,56,192.168.88.253,44928,549,,congestion_avoidance,
2230,76754.721043,57,192.168.88.253,44928,637,,congestion_avoidance,
2231,76754.721839,58,192.168.88.253,44928,648,,congestion_avoidance,
2232,76754.722466,59,192.168.88.253,44928,746,,congestion_avoidance,
2233,76754.723275,60,192.168.88.253,44928,490,,congestion_avoidance,
2234,76754.723809,61,192.168.88.253,44928,751,,congestion_avoidance,
2235,76754.724761,62,192.168.88.253,44928,659,,congestion_avoidance,
2236,76754.725332,63,192.168.88.253,44928,711,,congestion_avoidance,
2237,76754.726243,64,192.168.88.253,44928,555,,congestion_avoidance,
2238,76754.726895,65,192.168.88.253,44928,686,,congestion_avoidance,
2239,76754.727696,66,192.168.88.253,44928,713,,congestion_avoidance,
2240,76754.728604,67,192.168.88.253,44928,581,,congestion_avoidance,
2241,76754.729490,68,192.168.88.253,44928,651,,congestion_avoidance,
2242,76754.737680,32,192.168.88.253,44928,661,,loss_recovery,
2243,76754.738003,34,192.168.88.253,44928,313,,congestion_avoidance,
2244,76754.738293,35,192.168.88.253,44928,347,,congestion_avoidance,
2245,76754.738925,36,192.168.88.253,44928,336,,congestion_avoidance,
2246,76754.739226,37,192.168.88.253,44928,295,,congestion_avoidance,
2247,76754.739858,38,192.168.88.253,44928,409,,congestion_avoidance,
2248,76754.740197,39,192.168.88.253,44928,392,,congestion_avoidance,
2249,76754.740712,40,192.168.88.253,44928,396,,congestion_avoidance,
2250,76754.740996,41,192.168.88.253,44928,327,,congestion_avoidance,
2251,76754.741592,42,192.168.88.253,44928,409,,congestion_avoidance,
2252,76754.742181,43,192.168.88.253,44928,487,,congestion_avoidance,
2253,76754.742751,44,192.168.88.253,44928,497,,congestion_avoidance,
2254,76754.743290,45,192.168.88.253,44928,533,,congestion_avoidance,
2255,76754.743958,46,192.168.88.253,44928,488,,congestion_avoidance,
2256,76754.744248,47,192.168.88.253,44928,426,,congestion_avoidance,
2257,76754.744800,48,192.168.88.253,44928,476,,congestion_avoidance,
2258,76754.745388,49,192.168.88.253,44928,548,,congestion_avoidance,
2259,76754.746056,50,192.168.88.253,44928,491,,congestion_avoidance,
2260,76754.746600,51,192.168.88.253,44928,527,,congestion_avoidance,
2261,76754.747466,52,192.168.88.253,44928,557,,congestion_avoidance,
2262,76754.748041,53,192.168.88.253,44928,616,,congestion_avoidance,
2263,76754.748674,54,192.168.88.253,44928,474,,congestion_avoidance,
2264,76754.749264,55,192.168.88.253,44928,562,,congestion_avoidance,
2265,76754.750187,56,192.168.88.253,44928,628,,congestion_avoidance,
2266,76754.750732,57,192.168.88.253,44928,653,,congestion_avoidance,
2267,76754.751355,58,192.168.88.253,44928,565,,congestion_avoidance,
2268,76754.752226,59,192.168.88.253,44928,575,,congestion_avoidance,
2269,76754.752843,60,192.168.88.253,44928,699,,congestion_avoidance,
2270,76754.753721,61,192.168.88.253,44928,544,,congestion_avoidance,
2271,76754.754976,62,192.168.88.253,44928,383,,congestion_avoidance,
2272,76754.755238,63,192.168.88.253,44928,644,,congestion_avoidance,
2273,76754.756078,64,192.168.88.253,44928,663,,congestion_avoidance,
2274,76754.756647,65,192.168.88.253,44928,700,,congestion_avoidance,
2275,76754.757558,66,192.168.88.253,44928,352,,congestion_avoidance,
2276,76754.758503,67,192.168.88.253,44928,718,,congestion_avoidance,
2277,76754.759076,68,192.168.88.253,44928,824,,congestion_avoidance,
2278,76754.781136,26,192.168.88.253,44928,596,,loss_recovery,
2279,76754.781443,34,192.168.88.253,44928,342,,congestion_avoidance,
2280,76754.781746,35,192.168.88.253,44928,338,,congestion_avoidance,
2281,76754.782320,36,192.168.88.253,44928,386,,congestion_avoidance,
2282,76754.782597,37,192.168.88.253,44928,366,,congestion_avoidance,
2283,76754.783682,39,192.168.88.253,44928,536,,congestion_avoidance,
2284,76754.784268,40,192.168.88.253,44928,344,,congestion_avoidance,
2285,76754.784890,41,192.168.88.253,44928,411,,congestion_avoidance,
2286,76754.785273,42,192.168.88.253,44928,478,,congestion_avoidance,
2287,76754.785790,43,192.168.88.253,44928,487,,congestion_avoidance,
2288,76754.786330,44,192.168.88.253,44928,489,,congestion_avoidance,
2289,76754.786894,45,192.168.88.253,44928,541,,congestion_avoidance,
2290,76754.787529,46,192.168.88.253,44928,453,,congestion_avoidance,
2291,76754.787892,47,192.168.88.253,44928,492,,congestion_avoidance,
2292,76754.788506,48,192.168.88.253,44928,374,,congestion_avoidance,
2293,76754.789080,49,192.168.88.253,44928,444,,congestion_avoidance,
2294,76754.789606,50,192.168.88.253,44928,451,,congestion_avoidance,
2295,76754.790516,51,192.168.88.253,44928,417,,congestion_avoidance,
2296,76754.790870,52,192.168.88.253,44928,550,,congestion_avoidance,
2297,76754.791531,53,192.168.88.253,44928,488,,congestion_avoidance,
2298,76754.792622,54,192.168.88.253,44928,388,,congestion_avoidance,
2299,76754.792903,55,192.168.88.253,44928,517,,congestion_avoidance,
2300,76754.793519,56,192.168.88.253,44928,686,,congestion_avoidance,
2301,76754.794362,57,192.168.88.253,44928,700,,congestion_avoidance,
2302,76754.795259,58,192.168.88.253,44928,549,,congestion_avoidance,
2303,76754.795622,59,192.168.88.253,44928,575,,congestion_avoidance,
2304,76754.796522,60,192.168.88.253,44928,540,,congestion_avoidance,
2305,76754.797114,61,192.168.88.253,44928,586,,congestion_avoidance,
2306,76754.798011,62,192.168.88.253,44928,528,,congestion_avoidance,
2307,76754.798641,63,192.168.88.253,44928,535,,congestion_avoidance,
2308,76754.799878,64,192.168.88.253,44928,691,,congestion_avoidance,
2309,76754.800209,65,192.168.88.253,44928,609,,congestion_avoidance,
2310,76754.801138,66,192.168.88.253,44928,671,,congestion_avoidance,
2311,76754.801755,67,192.168.88.253,44928,770,,congestion_avoidance,
2312,76754.802653,68,192.168.88.253,44928,615,,congestion_avoidance,
2313,76754.823495,28,192.168.88.253,44928,819,,loss_recovery,
2314,76754.823810,34,192.168.88.253,44928,278,,congestion_avoidance,
2315,76754.824390,35,192.168.88.253,44928,314,,congestion_avoidance,
2316,76754.824706,36,192.168.88.253,44928,311,,congestion_avoidance,
2317,76754.825537,37,192.168.88.253,44928,472,,congestion_avoidance,
2318,76754.825951,38,192.168.88.253,44928,294,,congestion_avoidance,
2319,76754.826193,39,192.168.88.253,44928,335,,congestion_avoidance,
2320,76754.826792,40,192.168.88.253,44928,497,,congestion_avoidance,
2321,76754.827116,41,192.168.88.253,44928,462,,congestion_avoidance,
2322,76754.828072,43,192.168.88.253,44928,341,,congestion_avoidance,
2323,76754.828723,44,192.168.88.253,44928,486,,congestion_avoidance,
2324,76754.829315,45,192.168.88.253,44928,346,,congestion_avoidance,
2325,76754.829978,46,192.168.88.253,44928,517,,congestion_avoidance,
2326,76754.830482,47,192.168.88.253,44928,465,,congestion_avoidance,
2327,76754.831171,48,192.168.88.253,44928,292,,congestion_avoidance,
2328,76754.831542,49,192.168.88.253,44928,473,,congestion_avoidance,
2329,76754.832085,50,192.168.88.253,44928,502,,congestion_avoidance,
2330,76754.832647,51,192.168.88.253,44928,539,,congestion_avoidance,
2331,76754.833580,52,192.168.88.253,44928,394,,congestion_avoidance,
2332,76754.834170,53,192.168.88.253,44928,516,,congestion_avoidance,
2333,76754.834801,54,192.168.88.253,44928,590,,congestion_avoidance,
2334,76754.835409,55,192.168.88.253,44928,593,,congestion_avoidance,
2335,76754.836067,56,192.168.88.253,44928,533,,congestion_avoidance,
2336,76754.836689,57,192.168.88.253,44928,617,,congestion_avoidance,
2337,76754.837500,58,192.168.88.253,44928,677,,congestion_avoidance,
2338,76754.838108,59,192.168.88.253,44928,484,,congestion_avoidance,
2339,76754.839008,60,192.168.88.253,44928,586,,congestion_avoidance,
2340,76754.839603,61,192.168.88.253,44928,654,,congestion_avoidance,
2341,76754.840224,62,192.168.88.253,44928,746,,congestion_avoidance,
2342,76754.841073,63,192.168.88.253,44928,558,,congestion_avoidance,
2343,76754.842015,64,192.168.88.253,44928,734,,congestion_avoidance,
2344,76754.842551,65,192.168.88.253,44928,701,,congestion_avoidance,
2345,76754.843436,66,192.168.88.253,44928,557,,congestion_avoidance,
2346,76754.844402,67,192.168.88.253,44928,761,,congestion_avoidance,
2347,76754.845175,68,192.168.88.253,44928,733,,congestion_avoidance,
2348,76754.883156,34,192.168.88.253,44928,348,,loss_recovery,
2349,76754.883794,35,192.168.88.253,44928,418,,congestion_avoidance,
2350,76754.884078,36,192.168.88.253,44928,414,,congestion_avoidance,
2351,76754.884334,37,192.168.88.253,44928,348,,congestion_avoidance,
2352,76754.884988,38,192.168.88.253,44928,436,,congestion_avoidance,
2353,76754.885313,39,192.168.88.253,44928,441,,congestion_avoidance,
2354,76754.885905,40,192.168.88.253,44928,479,,congestion_avoidance,
2355,76754.886194,41,192.168.88.253,44928,424,,congestion_avoidance,
2356,76754.886766,42,192.168.88.253,44928,481,,congestion_avoidance,
2357,76754.887438,43,192.168.88.253,44928,475,,congestion_avoidance,
2358,76754.888528,45,192.168.88.253,44928,440,,congestion_avoidance,
2359,76754.888999,46,192.168.88.253,44928,415,,congestion_avoidance,
2360,76754.889617,47,192.168.88.253,44928,488,,congestion_avoidance,
2361,76754.890227,48,192.168.88.253,44928,573,,congestion_avoidance,
2362,76754.890898,49,192.168.88.253,44928,542,,congestion_avoidance,
2363,76754.891498,50,192.168.88.253,44928,594,,congestion_avoidance,
2364,76754.892009,51,192.168.88.253,44928,577,,congestion_avoidance,
2365,76754.892568,52,192.168.88.253,44928,525,,congestion_avoidance,
2366,76754.893454,53,192.168.88.253,44928,416,,congestion_avoidance,
2367,76754.893986,54,192.168.88.253,44928,486,,congestion_avoidance,
2368,76754.894515,55,192.168.88.253,44928,495,,congestion_avoidance,
2369,76754.895122,56,192.168.88.253,44928,556,,congestion_avoidance,
2370,76754.896073,57,192.168.88.253,44928,533,,congestion_avoidance,
2371,76754.896653,58,192.168.88.253,44928,576,,congestion_avoidance,
2372,76754.897268,59,192.168.88.253,44928,575,,congestion_avoidance,
2373,76754.898483,60,192.168.88.253,44928,740,,congestion_avoidance,
2374,76754.898911,61,192.168.88.253,44928,506,,congestion_avoidance,
2375,76754.899460,62,192.168.88.253,44928,712,,congestion_avoidance,
2376,76754.900396,63,192.168.88.253,44928,571,,congestion_avoidance,
2377,76754.900988,64,192.168.88.253,44928,642,,congestion_avoidance,
2378,76754.901808,65,192.168.88.253,44928,557,,congestion_avoidance,
2379,76754.902624,66,192.168.88.253,44928,733,,congestion_avoidance,
2380,76754.903908,67,192.168.88.253,44928,462,,congestion_avoidance,
2381,76754.904178,68,192.168.88.253,44928,733,,congestion_avoidance,
2382,76754.911986,29,192.168.88.253,44928,812,,loss_recovery,
2383,76754.912278,34,192.168.88.253,44928,266,,congestion_avoidance,
2384,76754.912878,35,192.168.88.253,44928,344,,congestion_avoidance,
2385,76754.913116,36,192.168.88.253,44928,281,,congestion_avoidance,
2386,76754.913730,37,192.168.88.253,44928,434,,congestion_avoidance,
2387,76754.914296,38,192.168.88.253,44928,394,,congestion_avoidance,
2388,76754.914603,39,192.168.88.253,44928,388,,congestion_avoidance,
2389,76754.915121,40,192.168.88.253,44928,393,,congestion_avoidance,
2390,76754.915726,41,192.168.88.253,44928,469,,congestion_avoidance,
2391,76754.916032,42,192.168.88.253,44928,405,,congestion_avoidance,
2392,76754.916583,43,192.168.88.253,44928,456,,congestion_avoidance,
2393,76754.917126,44,192.168.88.253,44928,470,,congestion_avoidance,
2394,76754.917702,45,192.168.88.253,44928,550,,congestion_avoidance,
2395,76754.918282,46,192.168.88.253,44928,416,,congestion_avoidance,
2396,76754.918795,47,192.168.88.253,44928,366,,congestion_avoidance,
2397,76754.919355,48,192.168.88.253,44928,402,,congestion_avoidance,
2398,76754.919939,49,192.168.88.253,44928,485,,congestion_avoidance,
2399,76754.920537,50,192.168.88.253,44928,483,,congestion_avoidance,
2400,76754.921096,51,192.168.88.253,44928,583,,congestion_avoidance,
2401,76754.921916,52,192.168.88.253,44928,574,,congestion_avoidance,
2402,76754.922576,53,192.168.88.253,44928,492,,congestion_avoidance,
2403,76754.923197,54,192.168.88.253,44928,600,,congestion_avoidance,
2404,76754.923740,55,192.168.88.253,44928,612,,congestion_avoidance,
2405,76754.924340,56,192.168.88.253,44928,698,,congestion_avoidance,
2406,76754.925011,57,192.168.88.253,44928,521,,congestion_avoidance,
2407,76754.925859,58,192.168.88.253,44928,660,,congestion_avoidance,
2408,76754.926695,59,192.168.88.253,44928,609,,congestion_avoidance,
2409,76754.927327,60,192.168.88.253,44928,516,,congestion_avoidance,
2410,76754.927917,61,192.168.88.253,44928,528,,congestion_avoidance,
2411,76754.928803,62,192.168.88.253,44928,628,,congestion_avoidance,
2412,76754.929574,63,192.168.88.253,44928,657,,congestion_avoidance,
2413,76754.930442,64,192.168.88.253,44928,714,,congestion_avoidance,
2414,76754.930952,65,192.168.88.253,44928,720,,congestion_avoidance,
2415,76754.931852,66,192.168.88.253,44928,585,,congestion_avoidance,
2416,76754.932692,67,192.168.88.253,44928,631,,congestion_avoidance,
2417,76754.933680,68,192.168.88.253,44928,784,,congestion_avoidance,
2418,76755.743262,27,192.168.88.253,44928,783,,loss_recovery,
2419,76755.743600,34,192.168.88.253,44928,308,,congestion_avoidance,
2420,76755.743879,35,192.168.88.253,44928,420,,congestion_avoidance,
2421,76755.744195,36,192.168.88.253,44928,423,,congestion_avoidance,
2422,76755.744740,37,192.168.88.253,44928,358,,congestion_avoidance,
2423,76755.745519,38,192.168.88.253,44928,381,,congestion_avoidance,
2424,76755.745800,39,192.168.88.253,44928,448,,congestion_avoidance,
2425,76755.746816,40,192.168.88.253,44928,898,,congestion_avoidance,
2426,76755.747153,41,192.168.88.253,44928,319,,congestion_avoidance,
2427,76755.747692,42,192.168.88.253,44928,343,,congestion_avoidance,
2428,76755.748001,43,192.168.88.253,44928,374,,congestion_avoidance,
2429,76755.748573,44,192.168.88.253,44928,408,,congestion_avoidance,
2430,76755.749119,45,192.168.88.253,44928,461,,congestion_avoidance,
2431,76755.749666,46,192.168.88.253,44928,498,,congestion_avoidance,
2432,76755.750325,47,192.168.88.253,44928,622,,congestion_avoidance,
2433,76755.750810,48,192.168.88.253,44928,555,,congestion_avoidance,
2434,76755.796809,46,192.168.88.253,44928,278,,congestion_avoidance,
2435,76755.797240,47,192.168.88.253,44928,508,,congestion_avoidance,
2436,76755.797497,48,192.168.88.253,44928,570,,congestion_avoidance,
2437,76755.798087,49,192.168.88.253,44928,470,,congestion_avoidance,
2438,76755.798642,50,192.168.88.253,44928,474,,congestion_avoidance,
2439,76755.799355,51,192.168.88.253,44928,563,,congestion_avoidance,
2440,76755.799863,52,192.168.88.253,44928,538,,congestion_avoidance,
2441,76755.800683,53,192.168.88.253,44928,615,,congestion_avoidance,
2442,76755.801207,54,192.168.88.253,44928,668,,congestion_avoidance,
2443,76755.801833,55,192.168.88.253,44928,557,,congestion_avoidance,
2444,76755.802612,56,192.168.88.253,44928,496,,congestion_avoidance,
2445,76755.803280,57,192.168.88.253,44928,611,,congestion_avoidance,
2446,76755.803919,58,192.168.88.253,44928,510,,congestion_avoidance,
2447,76755.804867,59,192.168.88.253,44928,625,,congestion_avoidance,
2448,76755.805544,60,192.168.88.253,44928,533,,congestion_avoidance,
2449,76755.806092,61,192.168.88.253,44928,584,,congestion_avoidance,
2450,76755.806978,62,192.168.88.253,44928,669,,congestion_avoidance,
2451,76755.807734,63,192.168.88.253,44928,651,,congestion_avoidance,
2452,76755.808579,64,192.168.88.253,44928,688,,congestion_avoidance,
2453,76755.809457,65,192.168.88.253,44928,775,,congestion_avoidance,
2454,76755.810043,66,192.168.88.253,44928,568,,congestion_avoidance,
2455,76755.810887,67,192.168.88.253,44928,635,,congestion_avoidance,
2456,76755.811872,68,192.168.88.253,44928,578,,congestion_avoidance,
2457,76755.960065,22,192.168.88.253,44928,618,,loss_recovery,
2458,76755.960292,34,192.168.88.253,44928,214,,congestion_avoidance,
2459,76755.960975,35,192.168.88.253,44928,410,,congestion_avoidance,
2460,76755.961277,36,192.168.88.253,44928,403,,congestion_avoidance,
2461,76755.961580,37,192.168.88.253,44928,435,,congestion_avoidance,
2462,76755.962531,38,192.168.88.253,44928,464,,congestion_avoidance,
2463,76755.962837,39,192.168.88.253,44928,392,,congestion_avoidance,
2464,76755.963132,40,192.168.88.253,44928,430,,congestion_avoidance,
2465,76755.963791,41,192.168.88.253,44928,327,,congestion_avoidance,
2466,76755.964096,42,192.168.88.253,44928,491,,congestion_avoidance,
2467,76755.965243,44,192.168.88.253,44928,349,,congestion_avoidance,
2468,76755.965967,45,192.168.88.253,44928,384,,congestion_avoidance,
2469,76755.966340,46,192.168.88.253,44928,368,,congestion_avoidance,
2470,76755.967047,47,192.168.88.253,44928,472,,congestion_avoidance,
2471,76755.967451,48,192.168.88.253,44928,454,,congestion_avoidance,
2472,76755.968081,49,192.168.88.253,44928,578,,congestion_avoidance,
2473,76755.968626,50,192.168.88.253,44928,583,,congestion_avoidance,
2474,76755.969331,51,192.168.88.253,44928,443,,congestion_avoidance,
2475,76755.969937,52,192.168.88.253,44928,544,,congestion_avoidance,
2476,76755.970559,53,192.168.88.253,44928,658,,congestion_avoidance,
2477,76755.971186,54,192.168.88.253,44928,539,,congestion_avoidance,
2478,76755.971774,55,192.168.88.253,44928,584,,congestion_avoidance,
2479,76755.972551,56,192.168.88.253,44928,516,,congestion_avoidance,
2480,76755.973166,57,192.168.88.253,44928,610,,congestion_avoidance,
2481,76755.973763,58,192.168.88.253,44928,447,,congestion_avoidance,
2482,76755.974707,59,192.168.88.253,44928,604,,congestion_avoidance,
2483,76755.975305,60,192.168.88.253,44928,699,,congestion_avoidance,
2484,76755.975958,61,192.168.88.253,44928,589,,congestion_avoidance,
2485,76755.976912,62,192.168.88.253,44928,682,,congestion_avoidance,
2486,76755.977518,63,192.168.88.253,44928,528,,congestion_avoidance,
2487,76755.978385,64,192.168.88.253,44928,635,,congestion_avoidance,
2488,76755.979229,65,192.168.88.253,44928,686,,congestion_avoidance,
2489,76755.979861,66,192.168.88.253,44928,522,,congestion_avoidance,
2490,76755.980720,67,192.168.88.253,44928,593,,congestion_avoidance,
2491,76755.981593,68,192.168.88.253,44928,695,,congestion_avoidance,
2492,76756.026739,34,192.168.88.253,44928,235,,congestion_avoidance,
2493,76756.027067,35,192.168.88.253,44928,408,,congestion_avoidance,
2494,76756.027733,36,192.168.88.253,44928,422,,congestion_avoidance,
2495,76756.028090,37,192.168.88.253,44928,411,,congestion_avoidance,
2496,76756.028383,38,192.168.88.253,44928,357,,congestion_avoidance,
2497,76756.028985,39,192.168.88.253,44928,300,,congestion_avoidance,
2498,76756.029301,40,192.168.88.253,44928,423,,congestion_avoidance,
2499,76756.029969,41,192.168.88.253,44928,398,,congestion_avoidance,
2500,76756.030303,42,192.168.88.253,44928,374,,congestion_avoidance,
2501,76756.030962,43,192.168.88.253,44928,359,,congestion_avoidance,
2502,76756.031536,44,192.168.88.253,44928,381,,congestion_avoidance,
2503,76756.032067,45,192.168.88.253,44928,360,,congestion_avoidance,
2504,76756.032398,46,192.168.88.253,44928,416,,congestion_avoidance,
2505,76756.033094,47,192.168.88.253,44928,547,,congestion_avoidance,
2506,76756.033756,48,192.168.88.253,44928,514,,congestion_avoidance,
2507,76756.034390,49,192.168.88.253,44928,480,,congestion_avoidance,
2508,76756.035121,50,192.168.88.253,44928,515,,congestion_avoidance,
2509,76756.035441,51,192.168.88.253,44928,598,,congestion_avoidance,
2510,76756.036027,52,192.168.88.253,44928,580,,congestion_avoidance,
2511,76756.036650,53,192.168.88.253,44928,455,,congestion_avoidance,
2512,76756.037544,54,192.168.88.253,44928,627,,congestion_avoidance,
2513,76756.038116,55,192.168.88.253,44928,678,,congestion_avoidance,
2514,76756.038710,56,192.168.88.253,44928,418,,congestion_avoidance,
2515,76756.039361,57,192.168.88.253,44928,572,,congestion_avoidance,
2516,76756.040291,58,192.168.88.253,44928,582,,congestion_avoidance,
2517,76756.040788,59,192.168.88.253,44928,695,,congestion_avoidance,
2518,76756.041468,60,192.168.88.253,44928,591,,congestion_avoidance,
2519,76756.042381,61,192.168.88.253,44928,684,,congestion_avoidance,
2520,76756.043020,62,192.168.88.253,44928,567,,congestion_avoidance,
2521,76756.043856,63,192.168.88.253,44928,621,,congestion_avoidance,
2522,76756.044518,64,192.168.88.253,44928,739,,congestion_avoidance,
2523,76756.045398,65,192.168.88.253,44928,601,,congestion_avoidance,
2524,76756.046249,66,192.168.88.253,44928,650,,congestion_avoidance,
2525,76756.047192,67,192.168.88.253,44928,563,,congestion_avoidance,
2526,76756.047878,68,192.168.88.253,44928,681,,congestion_avoidance,
2527,76756.386697,34,192.168.88.253,44928,675,,loss_recovery,
2528,76756.387536,35,192.168.88.253,44928,298,,congestion_avoidance,
2529,76756.387803,36,192.168.88.253,44928,404,,congestion_avoidance,
2530,76756.388180,37,192.168.88.253,44928,459,,congestion_avoidance,
2531,76756.388890,38,192.168.88.253,44928,369,,congestion_avoidance,
2532,76756.389126,39,192.168.88.253,44928,288,,congestion_avoidance,
2533,76756.389795,40,192.168.88.253,44928,452,,congestion_avoidance,
2534,76756.390232,41,192.168.88.253,44928,385,,congestion_avoidance,
2535,76756.390819,42,192.168.88.253,44928,409,,congestion_avoidance,
2536,76756.391150,43,192.168.88.253,44928,426,,congestion_avoidance,
2537,76756.391755,44,192.168.88.253,44928,505,,congestion_avoidance,
2538,76756.392294,45,192.168.88.253,44928,533,,congestion_avoidance,
2539,76756.392909,46,192.168.88.253,44928,408,,congestion_avoidance,
2540,76756.393508,47,192.168.88.253,44928,486,,congestion_avoidance,
2541,76756.394095,48,192.168.88.253,44928,568,,congestion_avoidance,
2542,76756.394676,49,192.168.88.253,44928,485,,congestion_avoidance,
2543,76756.395285,50,192.168.88.253,44928,604,,congestion_avoidance,
2544,76756.395789,51,192.168.88.253,44928,544,,congestion_avoidance,
2545,76756.396368,52,192.168.88.253,44928,409,,congestion_avoidance,
2546,76756.397117,53,192.168.88.253,44928,661,,congestion_avoidance,
2547,76756.397752,54,192.168.88.253,44928,530,,congestion_avoidance,
2548,76756.398361,55,192.168.88.253,44928,652,,congestion_avoidance,
2549,76756.398889,56,192.168.88.253,44928,587,,congestion_avoidance,
2550,76756.399700,57,192.168.88.253,44928,623,,congestion_avoidance,
2551,76756.400329,58,192.168.88.253,44928,712,,congestion_avoidance,
2552,76756.401450,59,192.168.88.253,44928,517,,congestion_avoidance,
2553,76756.401788,60,192.168.88.253,44928,498,,congestion_avoidance,
2554,76756.402667,61,192.168.88.253,44928,712,,congestion_avoidance,
2555,76756.403357,62,192.168.88.253,44928,607,,congestion_avoidance,
2556,76756.404210,63,192.168.88.253,44928,680,,congestion_avoidance,
2557,76756.404836,64,192.168.88.253,44928,524,,congestion_avoidance,
2558,76756.405828,65,192.168.88.253,44928,708,,congestion_avoidance,
2559,76756.406449,66,192.168.88.253,44928,565,,congestion_avoidance,
2560,76756.407391,67,192.168.88.253,44928,736,,congestion_avoidance,
2561,76756.408028,68,192.168.88.253,44928,537,,congestion_avoidance,
2562,76756.422737,34,192.168.88.253,44928,706,,loss_recovery,
2563,76756.423288,35,192.168.88.253,44928,364,,congestion_avoidance,
2564,76756.423835,36,192.168.88.253,44928,434,,congestion_avoidance,
2565,76756.424532,37,192.168.88.253,44928,405,,congestion_avoidance,
2566,76756.424870,38,192.168.88.253,44928,379,,congestion_avoidance,
2567,76756.425155,39,192.168.88.253,44928,341,,congestion_avoidance,
2568,76756.425712,40,192.168.88.253,44928,393,,congestion_avoidance,
2569,76756.426039,41,192.168.88.253,44928,372,,congestion_avoidance,
2570,76756.426589,42,192.168.88.253,44928,415,,congestion_avoidance,
2571,76756.427221,43,192.168.88.253,44928,506,,congestion_avoidance,
2572,76756.427785,44,192.168.88.253,44928,526,,congestion_avoidance,
2573,76756.428411,45,192.168.88.253,44928,451,,congestion_avoidance,
2574,76756.428773,46,192.168.88.253,44928,515,,congestion_avoidance,
2575,76756.429381,47,192.168.88.253,44928,576,,congestion_avoidance,
2576,76756.429960,48,192.168.88.253,44928,427,,congestion_avoidance,
2577,76756.430557,49,192.168.88.253,44928,527,,congestion_avoidance,
2578,76756.431161,50,192.168.88.253,44928,597,,congestion_avoidance,
2579,76756.431686,51,192.168.88.253,44928,596,,congestion_avoidance,
2580,76756.432434,52,192.168.88.253,44928,495,,congestion_avoidance,
2581,76756.433157,53,192.168.88.253,44928,470,,congestion_avoidance,
2582,76756.433917,54,192.168.88.253,44928,603,,congestion_avoidance,
2583,76756.434303,55,192.168.88.253,44928,559,,congestion_avoidance,
2584,76756.434988,56,192.168.88.253,44928,650,,congestion_avoidance,
2585,76756.435806,57,192.168.88.253,44928,519,,congestion_avoidance,
2586,76756.436414,58,192.168.88.253,44928,603,,congestion_avoidance,
2587,76756.437069,59,192.168.88.253,44928,705,,congestion_avoidance,
2588,76756.437793,60,192.168.88.253,44928,607,,congestion_avoidance,
2589,76756.438738,61,192.168.88.253,44928,530,,congestion_avoidance,
2590,76756.439507,62,192.168.88.253,44928,483,,congestion_avoidance,
2591,76756.440089,63,192.168.88.253,44928,577,,congestion_avoidance,
2592,76756.441010,64,192.168.88.253,44928,699,,congestion_avoidance,
2593,76756.441694,65,192.168.88.253,44928,605,,congestion_avoidance,
2594,76756.442394,66,192.168.88.253,44928,778,,congestion_avoidance,
2595,76756.443332,67,192.168.88.253,44928,689,,congestion_avoidance,
2596,76756.443998,68,192.168.88.253,44928,540,,congestion_avoidance,
2597,76756.780916,29,192.168.88.253,44928,627,,loss_recovery,
