[378917.006670] audit: type=1400 audit(1781042404.528:156): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=2401019 comm="cupsd" capability=12  capname="net_admin"
[378917.055091] audit: type=1400 audit(1781042404.576:157): apparmor="DENIED" operation="capable" profile="/usr/sbin/cups-browsed" pid=2401041 comm="cups-browsed" capability=23  capname="sys_nice"
[400886.138247] audit: type=1326 audit(1781064373.769:158): auid=1000 uid=1000 gid=1000 ses=3 subj=snap.snap-store.ubuntu-software pid=211902 comm="pool-org.gnome." exe="/snap/snap-store/1216/usr/bin/snap-store" sig=0 arch=c000003e syscall=93 compat=0 ip=0x7f4bf0bc1b1b code=0x50000
[402336.181986] systemd[1]: systemd 249.11-0ubuntu3.21 running in system mode (+PAM +AUDIT +SELINUX +APPARMOR +IMA +SMACK +SECCOMP +GCRYPT +GNUTLS +OPENSSL +ACL +BLKID +CURL +ELFUTILS +FIDO2 +IDN2 -IDN +IPTC +KMOD +LIBCRYPTSETUP +LIBFDISK +PCRE2 -PWQUALITY -P11KIT -QRENCODE +BZIP2 +LZ4 +XZ +ZLIB +ZSTD -XKBCOMMON +UTMP +SYSVINIT default-hierarchy=unified)
[402336.200859] systemd[1]: Detected architecture x86-64.
[402336.201047] Lockdown: systemd: /dev/mem,kmem,port is restricted; see man kernel_lockdown.7
[402336.315698] systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.
[402336.363974] systemd[1]: /lib/systemd/system/snapd.service:23: Unknown key name 'RestartMode' in section 'Service', ignoring.
[402337.070075] systemd-journald[280]: Received SIGTERM from PID 1 (systemd).
[402337.070450] systemd[1]: Stopping Journal Service...
[402337.108349] systemd[1]: systemd-journald.service: Deactivated successfully.
[402337.108837] systemd[1]: Stopped Journal Service.
[402337.108895] systemd[1]: systemd-journald.service: Consumed 6h 51min 28.868s CPU time.
[402337.112700] systemd[1]: Starting Journal Service...
[402337.160449] systemd[1]: Started Journal Service.
[434366.296800] TCP: my_cca: seq=245800 cwnd=73 rtt=453 bytes_acked=936671320 bytes_sent=948892440 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.300076] TCP: my_cca: seq=245899 cwnd=73 rtt=558 bytes_acked=937055040 bytes_sent=949315256 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.300111] TCP: my_cca: seq=245900 cwnd=36 rtt=593 bytes_acked=937059384 bytes_sent=949315256 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.300538] TCP: my_cca: seq=245917 cwnd=36 rtt=314 bytes_acked=937110064 bytes_sent=949364488 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.303044] TCP: my_cca: seq=246000 cwnd=41 rtt=361 bytes_acked=937406904 bytes_sent=949668568 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.306091] TCP: my_cca: seq=246100 cwnd=47 rtt=469 bytes_acked=937766008 bytes_sent=950024776 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.308806] TCP: my_cca: seq=246200 cwnd=51 rtt=584 bytes_acked=938081672 bytes_sent=950362160 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.311800] TCP: my_cca: seq=246300 cwnd=56 rtt=638 bytes_acked=938434984 bytes_sent=950715472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.314828] TCP: my_cca: seq=246400 cwnd=60 rtt=475 bytes_acked=938791192 bytes_sent=951058648 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.317982] TCP: my_cca: seq=246500 cwnd=64 rtt=466 bytes_acked=939163328 bytes_sent=951432232 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.321044] TCP: my_cca: seq=246600 cwnd=68 rtt=576 bytes_acked=939523880 bytes_sent=951805816 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.324243] TCP: my_cca: seq=246700 cwnd=70 rtt=620 bytes_acked=939898912 bytes_sent=952179400 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.327160] TCP: my_cca: seq=246800 cwnd=70 rtt=657 bytes_acked=940243536 bytes_sent=952526920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.330121] TCP: my_cca: seq=246900 cwnd=71 rtt=441 bytes_acked=940593952 bytes_sent=952864304 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.333157] TCP: my_cca: seq=247000 cwnd=71 rtt=515 bytes_acked=940947264 bytes_sent=953211824 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.336139] TCP: my_cca: seq=247100 cwnd=71 rtt=622 bytes_acked=941299128 bytes_sent=953588304 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.339145] TCP: my_cca: seq=247200 cwnd=71 rtt=453 bytes_acked=941650992 bytes_sent=953922792 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.342208] TCP: my_cca: seq=247300 cwnd=71 rtt=575 bytes_acked=942011544 bytes_sent=954296376 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.345419] TCP: my_cca: seq=247400 cwnd=72 rtt=584 bytes_acked=942389472 bytes_sent=954669960 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.348338] TCP: my_cca: seq=247500 cwnd=72 rtt=658 bytes_acked=942732648 bytes_sent=955021824 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.351281] TCP: my_cca: seq=247600 cwnd=72 rtt=592 bytes_acked=943077272 bytes_sent=955354864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.354192] TCP: my_cca: seq=247700 cwnd=72 rtt=680 bytes_acked=943421896 bytes_sent=955706728 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.357293] TCP: my_cca: seq=247800 cwnd=72 rtt=605 bytes_acked=943785344 bytes_sent=956078864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.360258] TCP: my_cca: seq=247900 cwnd=72 rtt=593 bytes_acked=944135760 bytes_sent=956413352 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.363144] TCP: my_cca: seq=248000 cwnd=72 rtt=637 bytes_acked=944476040 bytes_sent=956763768 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.366065] TCP: my_cca: seq=248100 cwnd=72 rtt=556 bytes_acked=944817768 bytes_sent=957098256 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.369073] TCP: my_cca: seq=248200 cwnd=72 rtt=718 bytes_acked=945168184 bytes_sent=957445776 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.372179] TCP: my_cca: seq=248300 cwnd=72 rtt=654 bytes_acked=945534528 bytes_sent=957822256 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.375031] TCP: my_cca: seq=248400 cwnd=72 rtt=500 bytes_acked=945871912 bytes_sent=958139368 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.378058] TCP: my_cca: seq=248500 cwnd=72 rtt=712 bytes_acked=946226672 bytes_sent=958505712 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.381161] TCP: my_cca: seq=248600 cwnd=72 rtt=636 bytes_acked=946591568 bytes_sent=958882192 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.384139] TCP: my_cca: seq=248700 cwnd=72 rtt=616 bytes_acked=946941984 bytes_sent=959215232 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.387026] TCP: my_cca: seq=248800 cwnd=72 rtt=664 bytes_acked=947277920 bytes_sent=959565648 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.390204] TCP: my_cca: seq=248900 cwnd=72 rtt=672 bytes_acked=947654400 bytes_sent=959940680 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.393282] TCP: my_cca: seq=249000 cwnd=72 rtt=573 bytes_acked=948012056 bytes_sent=960311368 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.396237] TCP: my_cca: seq=249100 cwnd=72 rtt=563 bytes_acked=948361024 bytes_sent=960647304 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.399163] TCP: my_cca: seq=249200 cwnd=72 rtt=640 bytes_acked=948702752 bytes_sent=960997720 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.401978] TCP: my_cca: seq=249300 cwnd=72 rtt=768 bytes_acked=949034344 bytes_sent=961313384 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.405050] TCP: my_cca: seq=249400 cwnd=72 rtt=665 bytes_acked=949397792 bytes_sent=961684072 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.408208] TCP: my_cca: seq=249500 cwnd=72 rtt=646 bytes_acked=949767032 bytes_sent=962059104 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.411161] TCP: my_cca: seq=249600 cwnd=72 rtt=613 bytes_acked=950116000 bytes_sent=962390696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.414205] TCP: my_cca: seq=249700 cwnd=72 rtt=465 bytes_acked=950470760 bytes_sent=962744008 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.417233] TCP: my_cca: seq=249800 cwnd=72 rtt=661 bytes_acked=950826968 bytes_sent=963114696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.420205] TCP: my_cca: seq=249900 cwnd=72 rtt=457 bytes_acked=951177384 bytes_sent=963449184 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.423144] TCP: my_cca: seq=250000 cwnd=72 rtt=748 bytes_acked=951523456 bytes_sent=963799600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.425962] TCP: my_cca: seq=250100 cwnd=72 rtt=563 bytes_acked=951856496 bytes_sent=964134088 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.428820] TCP: my_cca: seq=250200 cwnd=72 rtt=603 bytes_acked=952193880 bytes_sent=964487400 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.430032] TCP: my_cca: seq=250240 cwnd=72 rtt=734 bytes_acked=952329992 bytes_sent=964622064 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.430306] TCP: my_cca: seq=250249 cwnd=36 rtt=203 bytes_acked=952363296 bytes_sent=964653920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.431920] TCP: my_cca: seq=250300 cwnd=36 rtt=280 bytes_acked=952545744 bytes_sent=964834920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.438911] TCP: my_cca: seq=250500 cwnd=49 rtt=478 bytes_acked=953329112 bytes_sent=965642904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.441823] TCP: my_cca: seq=250600 cwnd=53 rtt=475 bytes_acked=953669392 bytes_sent=965991872 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.444706] TCP: my_cca: seq=250700 cwnd=58 rtt=462 bytes_acked=954009672 bytes_sent=966330704 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.447755] TCP: my_cca: seq=250800 cwnd=61 rtt=564 bytes_acked=954365880 bytes_sent=966707184 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.450833] TCP: my_cca: seq=250900 cwnd=65 rtt=477 bytes_acked=954729328 bytes_sent=967050360 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.453874] TCP: my_cca: seq=251000 cwnd=68 rtt=553 bytes_acked=955084088 bytes_sent=967423944 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.456764] TCP: my_cca: seq=251100 cwnd=71 rtt=579 bytes_acked=955421472 bytes_sent=967771464 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.459669] TCP: my_cca: seq=251200 cwnd=71 rtt=546 bytes_acked=955767544 bytes_sent=968084232 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.462794] TCP: my_cca: seq=251300 cwnd=72 rtt=765 bytes_acked=956132440 bytes_sent=968459264 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.465783] TCP: my_cca: seq=251400 cwnd=72 rtt=582 bytes_acked=956484304 bytes_sent=968831400 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.466970] TCP: my_cca: seq=251425 cwnd=72 rtt=697 bytes_acked=956623312 bytes_sent=968970408 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.467574] TCP: my_cca: seq=251433 cwnd=36 rtt=284 bytes_acked=956684128 bytes_sent=969022536 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.469593] TCP: my_cca: seq=251500 cwnd=40 rtt=407 bytes_acked=956915808 bytes_sent=969281728 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.472728] TCP: my_cca: seq=251600 cwnd=46 rtt=441 bytes_acked=957283600 bytes_sent=969655312 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.475828] TCP: my_cca: seq=251700 cwnd=51 rtt=491 bytes_acked=957647048 bytes_sent=970020208 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.478717] TCP: my_cca: seq=251800 cwnd=56 rtt=627 bytes_acked=957987328 bytes_sent=970367728 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.481820] TCP: my_cca: seq=251900 cwnd=60 rtt=584 bytes_acked=958352224 bytes_sent=970747104 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.484880] TCP: my_cca: seq=252000 cwnd=64 rtt=441 bytes_acked=958711328 bytes_sent=971087384 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.488165] TCP: my_cca: seq=252100 cwnd=68 rtt=580 bytes_acked=959099392 bytes_sent=971495720 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.492180] TCP: my_cca: seq=252200 cwnd=71 rtt=565 bytes_acked=959568544 bytes_sent=971959080 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.495894] TCP: my_cca: seq=252300 cwnd=72 rtt=573 bytes_acked=960004392 bytes_sent=972394928 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.497139] TCP: my_cca: seq=252330 cwnd=72 rtt=546 bytes_acked=960152088 bytes_sent=972568688 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.497637] TCP: my_cca: seq=252343 cwnd=36 rtt=346 bytes_acked=960210008 bytes_sent=972617920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.499932] TCP: my_cca: seq=252400 cwnd=41 rtt=277 bytes_acked=960482232 bytes_sent=972900280 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.503685] TCP: my_cca: seq=252500 cwnd=47 rtt=427 bytes_acked=960922424 bytes_sent=973341920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.507674] TCP: my_cca: seq=252600 cwnd=54 rtt=421 bytes_acked=961391576 bytes_sent=973813968 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.510738] TCP: my_cca: seq=252700 cwnd=58 rtt=600 bytes_acked=961750680 bytes_sent=974186104 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.513737] TCP: my_cca: seq=252800 cwnd=62 rtt=676 bytes_acked=962103992 bytes_sent=974530728 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.516713] TCP: my_cca: seq=252900 cwnd=65 rtt=514 bytes_acked=962452960 bytes_sent=974872456 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.519654] TCP: my_cca: seq=253000 cwnd=68 rtt=538 bytes_acked=962801928 bytes_sent=975218528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.522810] TCP: my_cca: seq=253100 cwnd=71 rtt=466 bytes_acked=963171168 bytes_sent=975595008 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.525850] TCP: my_cca: seq=253200 cwnd=71 rtt=663 bytes_acked=963531720 bytes_sent=975965696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.528798] TCP: my_cca: seq=253300 cwnd=72 rtt=583 bytes_acked=963876344 bytes_sent=976304528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.531717] TCP: my_cca: seq=253400 cwnd=72 rtt=711 bytes_acked=964219520 bytes_sent=976654944 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.534721] TCP: my_cca: seq=253500 cwnd=72 rtt=538 bytes_acked=964572832 bytes_sent=976989432 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.537701] TCP: my_cca: seq=253600 cwnd=72 rtt=539 bytes_acked=964924696 bytes_sent=977339848 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.540617] TCP: my_cca: seq=253700 cwnd=72 rtt=602 bytes_acked=965267872 bytes_sent=977714880 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.543610] TCP: my_cca: seq=253800 cwnd=72 rtt=601 bytes_acked=965619736 bytes_sent=978047920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.546418] TCP: my_cca: seq=253900 cwnd=72 rtt=587 bytes_acked=965951328 bytes_sent=978398336 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.549431] TCP: my_cca: seq=254000 cwnd=72 rtt=614 bytes_acked=966303192 bytes_sent=978732824 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.552544] TCP: my_cca: seq=254100 cwnd=72 rtt=576 bytes_acked=966669536 bytes_sent=979106408 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.555559] TCP: my_cca: seq=254200 cwnd=72 rtt=740 bytes_acked=967015608 bytes_sent=979459720 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.558534] TCP: my_cca: seq=254300 cwnd=72 rtt=538 bytes_acked=967376160 bytes_sent=979791312 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.559656] TCP: my_cca: seq=254318 cwnd=73 rtt=466 bytes_acked=967507928 bytes_sent=979967968 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.560076] TCP: my_cca: seq=254331 cwnd=36 rtt=318 bytes_acked=967557160 bytes_sent=980020096 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.562230] TCP: my_cca: seq=254400 cwnd=40 rtt=401 bytes_acked=967810560 bytes_sent=980279288 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.565222] TCP: my_cca: seq=254500 cwnd=46 rtt=445 bytes_acked=968162424 bytes_sent=980636944 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.568060] TCP: my_cca: seq=254600 cwnd=51 rtt=503 bytes_acked=968498360 bytes_sent=980964192 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.570896] TCP: my_cca: seq=254700 cwnd=55 rtt=455 bytes_acked=968831400 bytes_sent=981304472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.573989] TCP: my_cca: seq=254800 cwnd=59 rtt=646 bytes_acked=969191952 bytes_sent=981679504 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.576911] TCP: my_cca: seq=254900 cwnd=63 rtt=627 bytes_acked=969536576 bytes_sent=982022680 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.579897] TCP: my_cca: seq=255000 cwnd=67 rtt=716 bytes_acked=969886992 bytes_sent=982368752 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.580838] TCP: my_cca: seq=255025 cwnd=68 rtt=586 bytes_acked=969998488 bytes_sent=982556992 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.581279] TCP: my_cca: seq=255039 cwnd=34 rtt=340 bytes_acked=970049168 bytes_sent=982606224 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.583150] TCP: my_cca: seq=255100 cwnd=38 rtt=441 bytes_acked=970264920 bytes_sent=982824872 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.585951] TCP: my_cca: seq=255200 cwnd=43 rtt=491 bytes_acked=970597960 bytes_sent=983166600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.588846] TCP: my_cca: seq=255300 cwnd=49 rtt=355 bytes_acked=970939688 bytes_sent=983515568 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.593118] TCP: my_cca: seq=255400 cwnd=55 rtt=476 bytes_acked=971421872 bytes_sent=983989064 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.596783] TCP: my_cca: seq=255500 cwnd=60 rtt=397 bytes_acked=971837448 bytes_sent=984400296 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.600440] TCP: my_cca: seq=255600 cwnd=64 rtt=703 bytes_acked=972237096 bytes_sent=984839040 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.603063] TCP: my_cca: seq=255700 cwnd=66 rtt=653 bytes_acked=972564344 bytes_sent=985156152 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.606109] TCP: my_cca: seq=255800 cwnd=68 rtt=598 bytes_acked=972926344 bytes_sent=985519600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.607881] TCP: my_cca: seq=255844 cwnd=70 rtt=768 bytes_acked=973127616 bytes_sent=985720872 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.608218] TCP: my_cca: seq=255850 cwnd=35 rtt=251 bytes_acked=973163816 bytes_sent=985742592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.609891] TCP: my_cca: seq=255900 cwnd=38 rtt=317 bytes_acked=973337576 bytes_sent=985954000 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.613950] TCP: my_cca: seq=256000 cwnd=45 rtt=468 bytes_acked=973802384 bytes_sent=986405776 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.617457] TCP: my_cca: seq=256100 cwnd=51 rtt=657 bytes_acked=974186104 bytes_sent=986805424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.621508] TCP: my_cca: seq=256200 cwnd=57 rtt=378 bytes_acked=974665392 bytes_sent=987277472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.625483] TCP: my_cca: seq=256300 cwnd=62 rtt=677 bytes_acked=975111376 bytes_sent=987746624 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.628928] TCP: my_cca: seq=256400 cwnd=66 rtt=561 bytes_acked=975506680 bytes_sent=988149168 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.631898] TCP: my_cca: seq=256500 cwnd=69 rtt=664 bytes_acked=975861440 bytes_sent=988496688 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.632719] TCP: my_cca: seq=256504 cwnd=70 rtt=434 bytes_acked=975939632 bytes_sent=988573432 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.633006] TCP: my_cca: seq=256508 cwnd=35 rtt=263 bytes_acked=975965696 bytes_sent=988596600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.635954] TCP: my_cca: seq=256600 cwnd=40 rtt=465 bytes_acked=976282808 bytes_sent=988945568 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.639142] TCP: my_cca: seq=256700 cwnd=46 rtt=483 bytes_acked=976660736 bytes_sent=989320600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.642310] TCP: my_cca: seq=256800 cwnd=51 rtt=334 bytes_acked=977028528 bytes_sent=989694184 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.645398] TCP: my_cca: seq=256900 cwnd=56 rtt=322 bytes_acked=977391976 bytes_sent=990067768 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.648290] TCP: my_cca: seq=257000 cwnd=60 rtt=455 bytes_acked=977735152 bytes_sent=990412392 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.651808] TCP: my_cca: seq=257100 cwnd=65 rtt=530 bytes_acked=978146384 bytes_sent=990814936 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.654743] TCP: my_cca: seq=257200 cwnd=68 rtt=452 bytes_acked=978489560 bytes_sent=991163904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.657619] TCP: my_cca: seq=257300 cwnd=69 rtt=493 bytes_acked=978826944 bytes_sent=991499840 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.660657] TCP: my_cca: seq=257400 cwnd=72 rtt=565 bytes_acked=979181704 bytes_sent=991873424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.663603] TCP: my_cca: seq=257500 cwnd=72 rtt=653 bytes_acked=979532120 bytes_sent=992222392 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.666895] TCP: my_cca: seq=257600 cwnd=72 rtt=459 bytes_acked=979920184 bytes_sent=992594528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.669949] TCP: my_cca: seq=257700 cwnd=72 rtt=617 bytes_acked=980276392 bytes_sent=992973904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.672929] TCP: my_cca: seq=257800 cwnd=72 rtt=635 bytes_acked=980625360 bytes_sent=993305496 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.675989] TCP: my_cca: seq=257900 cwnd=72 rtt=478 bytes_acked=980984464 bytes_sent=993657360 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.678900] TCP: my_cca: seq=258000 cwnd=72 rtt=568 bytes_acked=981329088 bytes_sent=994026600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.681888] TCP: my_cca: seq=258100 cwnd=72 rtt=581 bytes_acked=981675160 bytes_sent=994363984 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.684896] TCP: my_cca: seq=258200 cwnd=72 rtt=738 bytes_acked=982029920 bytes_sent=994714400 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.687041] TCP: my_cca: seq=258257 cwnd=72 rtt=747 bytes_acked=982281872 bytes_sent=994976488 phase=loss_recovery Destination: 192.168.88.253:44632
[434366.687314] TCP: my_cca: seq=258263 cwnd=36 rtt=241 bytes_acked=982315176 bytes_sent=995005448 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.688514] TCP: my_cca: seq=258300 cwnd=37 rtt=290 bytes_acked=982438256 bytes_sent=995147352 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.691950] TCP: my_cca: seq=258400 cwnd=44 rtt=408 bytes_acked=982836456 bytes_sent=995558584 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.694827] TCP: my_cca: seq=258500 cwnd=49 rtt=515 bytes_acked=983173840 bytes_sent=995898864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.697905] TCP: my_cca: seq=258600 cwnd=54 rtt=600 bytes_acked=983531496 bytes_sent=996250728 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.700800] TCP: my_cca: seq=258700 cwnd=58 rtt=487 bytes_acked=983870328 bytes_sent=996593904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.703697] TCP: my_cca: seq=258800 cwnd=62 rtt=475 bytes_acked=984214952 bytes_sent=996938528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.706812] TCP: my_cca: seq=258900 cwnd=66 rtt=687 bytes_acked=984578400 bytes_sent=997312112 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.709969] TCP: my_cca: seq=259000 cwnd=69 rtt=668 bytes_acked=984949088 bytes_sent=997688592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.712959] TCP: my_cca: seq=259100 cwnd=71 rtt=488 bytes_acked=985300952 bytes_sent=998027424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.715908] TCP: my_cca: seq=259200 cwnd=71 rtt=772 bytes_acked=985645576 bytes_sent=998373496 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.718917] TCP: my_cca: seq=259300 cwnd=71 rtt=604 bytes_acked=985998888 bytes_sent=998749976 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434366.721808] TCP: my_cca: seq=259400 cwnd=72 rtt=501 bytes_acked=986339168 bytes_sent=999062744 phase=congestion_avoidance Destination: 192.168.88.253:44632
